price,feasible,subscribers,rate_mbps,revenue,A_group_1,A_group_2,A_group_3,A_group_4
21.900000000000002,True,273.31869145045806,36.5873257585554,5985.679342765032,1.0,0.36659156636590473,4.201970920804452e-07,0.0
22.0,True,270.8581948295429,36.919687832569444,5958.880286249944,1.0,0.3542895296725944,3.20995031544942e-07,0.0
22.1,True,268.42419278809007,37.25446613485615,5932.174660616791,1.0,0.34211986364861924,2.4451137085593855e-07,0.0
22.200000000000003,True,266.01784685256257,37.591462822200754,5905.59620012689,1.0,0.3300883986255496,1.8570353461858015e-07,0.0
22.3,True,263.6402929198887,37.93046916026094,5879.178532113518,1.0,0.3182008317977133,1.4061277919930453e-07,0.0
22.400000000000002,True,261.2926440844056,38.271264906981806,5852.9552274906855,1.0,0.3064627427973158,1.0613882454299914e-07,0.0
22.5,True,258.9759935518867,38.6136176672162,5826.959854917451,1.0,0.294879608390456,7.985977183547797e-08,0.0
22.6,True,256.6914173638083,38.95728226015059,5801.226032422068,1.0,0.28345681732066297,5.988852675735113e-08,0.0
22.700000000000003,True,254.439977145545,39.30200007163101,5775.787481203872,1.0,0.27219968431407393,4.4758584914686717e-08,0.0
22.8,True,252.22272273655756,39.64749841529874,5750.678078393513,1.0,0.2611134636825171,3.3333384852150636e-08,0.0
22.900000000000002,True,250.04069471884037,39.993489904691536,5725.931909061445,1.0,0.2502033622887171,2.473453514667913e-08,0.0
