price,feasible,subscribers,rate_mbps,revenue,price_bounds_ok,fixed_point_residual,rate_identity_error,revenue_identity_error,max_acceptance_column_error,acceptance_prob_bounds_ok
18.900000000000002,True,352.0244574387709,28.407117143953958,6653.262245592771,True,0.0,0.0,0.0,0.0,True
19.0,True,349.5098990685919,28.611492912358063,6640.688082303246,True,5.684341886080802e-14,0.0,0.0,0.0,True
19.1,True,346.97072554867015,28.820875260259626,6627.140857979601,True,-5.684341886080802e-14,0.0,0.0,0.0,True
19.200000000000003,True,344.40816285189834,29.03531646054562,6612.636726756449,True,5.684341886080802e-14,0.0,0.0,0.0,True
19.3,True,341.82370685170207,29.254846283492075,6597.19754223785,True,-1.7053025658242404e-13,0.0,0.0,0.0,True
19.400000000000002,True,339.2190624283891,29.47947538210961,6580.84981111075,True,-1.7053025658242404e-13,0.0,0.0,0.0,True
19.5,True,336.5960916376574,29.70919820056885,6563.6237869343195,True,-3.410605131648481e-13,0.0,0.0,0.0,True
19.6,True,333.9567700426581,29.94399544205271,6545.552692836099,True,-2.8421709430404007e-13,0.0,0.0,0.0,True
19.700000000000003,True,331.3031502806795,30.183836137772957,6526.672060529388,True,-1.7053025658242404e-13,0.0,0.0,0.0,True
19.8,True,328.63733195702764,30.428679360467765,6507.019172749147,True,-1.1368683772161603e-13,0.0,0.0,0.0,True
19.900000000000002,True,325.9614370126976,30.67847562474225,6486.632596552683,True,2.2737367544323206e-13,0.0,0.0,0.0,True
20.0,True,323.277589784705,30.933168014088928,6465.5517956941,True,2.2737367544323206e-13,0.0,0.0,0.0,True
20.1,True,320.5879010584806,31.192693071020894,6443.816811275461,True,-1.1368683772161603e-12,0.0,0.0,0.0,True
20.200000000000003,True,317.89445549376296,31.45698148295071,6421.468000974012,True,-9.549694368615746e-12,0.0,0.0,0.0,True
20.3,True,315.1993018845936,31.725958592577655,6398.54582825725,True,-3.211653165635653e-11,0.0,0.0,0.0,True
20.400000000000002,True,312.5044457877759,31.99954475780826,6375.090694070629,True,-7.344169716816396e-11,0.0,0.0,0.0,True
20.5,True,309.811844121138,32.27765558275412,6351.142804483329,True,-1.2988721209694631e-10,0.0,0.0,0.0,True
20.6,True,307.12340139262835,32.560202038189665,6326.742068688144,True,-1.8542323232395574e-10,0.0,0.0,0.0,True
20.700000000000003,True,304.44096727372016,32.84709048703386,6301.928022566009,True,-2.1759660739917308e-10,0.0,0.0,0.0,True
20.8,True,301.76633527613444,33.138222627946206,6276.739773743597,True,-2.1168489183764905e-10,0.0,0.0,0.0,True
20.900000000000002,True,299.1012423300868,33.43349536797993,6251.215964698815,True,-1.660396264924202e-10,0.0,0.0,0.0,True
21.0,True,296.447369095752,33.732800633390056,6225.394751010792,True,-9.99875737761613e-11,0.0,0.0,0.0,True
21.1,True,293.8063408680461,34.03602512612614,6199.313792315773,True,-4.3144154915353283e-11,0.0,0.0,0.0,True
21.200000000000003,True,291.17972895883497,34.34305003221475,6173.010253927302,True,-1.057287590811029e-11,0.0,0.0,0.0,True
21.3,True,288.56905246082414,34.65375068713437,6146.520817415554,True,-1.0800249583553523e-12,0.0,0.0,0.0,True
21.400000000000002,True,285.97578031088204,34.9679962027871,6119.881698652876,True,6.092079729569377e-09,0.0,0.0,0.0,True
21.5,True,283.4013336112754,35.285649056670984,6093.1286726424205,True,-1.1368683772161603e-13,0.0,0.0,0.0,True
21.6,True,280.8470880853516,35.60656465471675,6066.297102643594,True,-5.684341886080802e-14,0.0,0.0,0.0,True
21.700000000000003,True,278.31437674078575,35.93059085594317,6039.421975275051,True,1.3642420526593924e-12,0.0,0.0,0.0,True
21.8,True,275.8044925874795,36.25756747536738,6012.537938407053,True,1.5631940186722204e-11,0.0,0.0,0.0,True
21.900000000000002,True,273.31869145045806,36.5873257585554,5985.679342765032,True,1.0578560249996372e-10,0.0,0.0,0.0,True
22.0,True,270.8581948295429,36.919687832569444,5958.880286249944,True,5.04826402902836e-10,0.0,0.0,0.0,True
22.1,True,268.42419278809007,37.25446613485615,5932.174660616791,True,1.867647370090708e-09,0.0,0.0,0.0,True
22.200000000000003,True,266.01784685256257,37.591462822200754,5905.59620012689,True,5.728679752792232e-09,0.0,0.0,0.0,True
22.3,True,263.6402929198887,37.93046916026094,5879.178532113518,True,-8.84438122739084e-09,0.0,0.0,0.0,True
22.400000000000002,True,261.2926440844056,38.271264906981806,5852.9552274906855,True,-2.8421709430404007e-13,0.0,0.0,0.0,True
22.5,True,258.9759935518867,38.6136176672162,5826.959854917451,True,-7.389644451905042e-13,0.0,0.0,0.0,True
22.6,True,256.6914173638083,38.95728226015059,5801.226032422068,True,-1.3073986337985843e-12,0.0,0.0,0.0,True
22.700000000000003,True,254.439977145545,39.30200007163101,5775.787481203872,True,-3.552713678800501e-12,0.0,0.0,0.0,True
